time,mac,strength
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-33
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-33
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-34
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-35
2016/08/20 09:41:12,c0:ee:fb:43:30:38,-36
2016/08/20 09:41:13,68:09:27:1e:90:a0,-43
2016/08/20 09:41:13,d2:9a:e8:51:da:e1,-35
2016/08/20 09:41:14,64:76:ba:f3:89:70,-40
2016/08/20 09:41:14,d2:9a:e8:51:da:e1,-35
2016/08/20 09:41:14,ec:1f:72:67:29:89,-44
2016/08/20 09:41:14,ec:1f:72:da:48:0a,-34
2016/08/20 09:41:14,ec:1f:72:da:48:0a,-36
2016/08/20 09:41:14,ec:1f:72:da:48:0a,-37
2016/08/20 09:41:14,ec:1f:72:da:48:0a,-37
2016/08/20 09:41:15,30:10:b3:c0:d0:93,-38
2016/08/20 09:41:15,30:10:b3:c0:d0:93,-40
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-22
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-23
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-24
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-24
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-27
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-28
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-29
2016/08/20 09:41:15,ac:5f:3e:3f:89:52,-29
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-35
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-36
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-37
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-37
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-37
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-38
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-38
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-39
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-40
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-42
2016/08/20 09:41:16,fc:c2:de:b5:58:57,-43
2016/08/20 09:41:16,fe:f3:ec:73:f4:61,-46
2016/08/20 09:41:17,6a:bc:06:70:82:36,-42
2016/08/20 09:41:17,6a:bc:06:70:82:36,-42
2016/08/20 09:41:17,6a:bc:06:70:82:36,-43
2016/08/20 09:41:17,6a:bc:06:70:82:36,-44
2016/08/20 09:41:17,6a:bc:06:70:82:36,-45
2016/08/20 09:41:17,6a:bc:06:70:82:36,-47
2016/08/20 09:41:18,0a:ae:6d:8d:28:0f,-43
2016/08/20 09:41:18,46:3d:aa:95:0b:03,-46
2016/08/20 09:41:19,fc:db:b3:6c:75:ee,-45
2016/08/20 09:41:19,fc:db:b3:6c:75:ee,-47
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-16
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-17
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-17
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-18
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-18
2016/08/20 09:41:20,64:fb:81:03:e9:ba,-19
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-35
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-36
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-36
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-36
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-36
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-37
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-38
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-39
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-39
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-39
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-39
2016/08/20 09:41:20,a0:39:f7:40:8d:98,-39
2016/08/20 09:41:22,86:d0:a1:6d:ad:5d,-33
2016/08/20 09:41:22,86:d0:a1:6d:ad:5d,-35
2016/08/20 09:41:22,86:d0:a1:6d:ad:5d,-35
2016/08/20 09:41:22,88:07:4b:e3:e1:86,-36
2016/08/20 09:41:22,88:07:4b:e3:e1:86,-37
2016/08/20 09:41:22,88:07:4b:e3:e1:86,-39
2016/08/20 09:41:22,88:07:4b:e3:e1:86,-41
2016/08/20 09:41:22,e8:3a:12:96:b6:ae,-32
2016/08/20 09:41:22,e8:3a:12:96:b6:ae,-34
2016/08/20 09:41:23,08:ec:a9:03:6a:4d,-37
2016/08/20 09:41:23,08:ec:a9:03:6a:4d,-37
2016/08/20 09:41:23,1c:56:fe:17:ab:ae,-43
2016/08/20 09:41:24,84:29:99:c7:94:a7,-45
2016/08/20 09:41:24,86:79:9d:9f:49:32,-33
2016/08/20 09:41:24,86:79:9d:9f:49:32,-37
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-44
2016/08/20 09:41:24,c0:ee:fb:43:30:38,-45
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-30
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-30
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-33
2016/08/20 09:41:25,1c:99:4c:f3:7f:81,-33
2016/08/20 09:41:25,5c:70:a3:5a:ad:46,-41
2016/08/20 09:41:25,78:4b:87:c5:01:af,-27
2016/08/20 09:41:25,78:4b:87:c5:01:af,-29
2016/08/20 09:41:25,78:4b:87:c5:01:af,-32
2016/08/20 09:41:25,78:4b:87:c5:01:af,-35
2016/08/20 09:41:25,78:4b:87:c5:01:af,-36
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-20
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-31
2016/08/20 09:41:25,a8:9f:ba:2f:8e:f5,-33
2016/08/20 09:41:26,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:26,1c:99:4c:f3:7f:81,-33
2016/08/20 09:41:26,1c:99:4c:f3:7f:81,-33
2016/08/20 09:41:26,1c:99:4c:f3:7f:81,-34
2016/08/20 09:41:26,da:a1:19:ce:71:89,-42
2016/08/20 09:41:26,da:a1:19:ce:71:89,-45
2016/08/20 09:41:27,46:da:02:48:ef:54,-42
2016/08/20 09:41:27,46:da:02:48:ef:54,-43
2016/08/20 09:41:27,46:da:02:48:ef:54,-45
2016/08/20 09:41:27,46:da:02:48:ef:54,-45
2016/08/20 09:41:27,46:da:02:48:ef:54,-45
2016/08/20 09:41:27,46:da:02:48:ef:54,-46
2016/08/20 09:41:27,5c:70:a3:70:f6:f3,-40
2016/08/20 09:41:27,5c:70:a3:70:f6:f3,-40
2016/08/20 09:41:27,5c:70:a3:70:f6:f3,-42
2016/08/20 09:41:27,5c:70:a3:70:f6:f3,-42
2016/08/20 09:41:27,92:41:eb:ba:3b:1b,-30
2016/08/20 09:41:27,92:41:eb:ba:3b:1b,-32
2016/08/20 09:41:28,5c:70:a3:70:f6:f3,-41
2016/08/20 09:41:28,86:79:9d:9f:49:32,-41
2016/08/20 09:41:28,bc:0f:2b:73:e1:87,-37
2016/08/20 09:41:28,bc:0f:2b:73:e1:87,-38
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-17
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-18
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-19
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-19
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-19
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-20
2016/08/20 09:41:28,f0:27:65:f2:24:3c,-32
2016/08/20 09:41:29,10:68:3f:63:48:ec,-43
2016/08/20 09:41:29,6e:0a:66:8a:5e:80,-44
2016/08/20 09:41:29,90:21:81:ca:cb:f7,-36
2016/08/20 09:41:29,90:21:81:ca:cb:f7,-36
2016/08/20 09:41:29,90:21:81:ca:cb:f7,-38
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-41
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-41
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-42
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-42
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-44
2016/08/20 09:41:29,a0:39:f7:40:8d:98,-46
2016/08/20 09:41:30,5c:70:a3:5a:ad:46,-33
2016/08/20 09:41:30,5c:70:a3:5a:ad:46,-34
2016/08/20 09:41:30,5c:70:a3:5a:ad:46,-35
2016/08/20 09:41:30,5c:70:a3:5a:ad:46,-35
2016/08/20 09:41:30,5c:70:a3:5a:ad:46,-37
2016/08/20 09:41:31,da:a1:19:5a:d7:bb,-40
2016/08/20 09:41:31,da:a1:19:5a:d7:bb,-40
2016/08/20 09:41:31,da:a1:19:5a:d7:bb,-41
2016/08/20 09:41:31,da:a1:19:5a:d7:bb,-43
2016/08/20 09:41:32,c6:49:03:7b:0a:d8,-39
2016/08/20 09:41:32,c6:49:03:7b:0a:d8,-39
2016/08/20 09:41:34,10:a5:d0:f1:e2:0e,-39
2016/08/20 09:41:34,10:a5:d0:f1:e2:0e,-41
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-33
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-33
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-33
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-33
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-34
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-35
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-36
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-37
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-37
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-37
2016/08/20 09:41:34,90:e7:c4:d5:0e:cb,-37
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-21
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-23
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-23
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-23
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-24
2016/08/20 09:41:34,a8:9f:ba:2f:8e:f5,-33
2016/08/20 09:41:34,c0:bd:d1:35:4b:a0,-43
2016/08/20 09:41:34,c0:bd:d1:35:4b:a0,-45
2016/08/20 09:41:34,c0:bd:d1:35:4b:a0,-46
2016/08/20 09:41:34,c0:bd:d1:35:4b:a0,-46
2016/08/20 09:41:34,c0:bd:d1:35:4b:a0,-48
2016/08/20 09:41:34,c6:4a:ca:7a:28:e2,-29
2016/08/20 09:41:34,c6:4a:ca:7a:28:e2,-29
2016/08/20 09:41:34,c6:4a:ca:7a:28:e2,-31
2016/08/20 09:41:35,14:8f:c6:95:a7:49,-41
2016/08/20 09:41:35,14:8f:c6:95:a7:49,-44
2016/08/20 09:41:35,42:3d:eb:de:21:25,-42
2016/08/20 09:41:35,46:26:f2:dd:5d:70,-43
2016/08/20 09:41:35,46:26:f2:dd:5d:70,-44
2016/08/20 09:41:35,84:38:38:d2:3c:5d,-41
2016/08/20 09:41:35,84:38:38:d2:3c:5d,-43
2016/08/20 09:41:35,c6:49:03:7b:0a:d8,-34
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-30
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-30
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-31
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-32
2016/08/20 09:41:36,1c:99:4c:f3:7f:81,-34
2016/08/20 09:41:36,58:1f:aa:12:45:6f,-39
2016/08/20 09:41:36,58:1f:aa:12:45:6f,-39
2016/08/20 09:41:36,58:1f:aa:12:45:6f,-41
2016/08/20 09:41:36,5c:70:a3:5a:ad:46,-32
2016/08/20 09:41:36,5c:70:a3:5a:ad:46,-33
2016/08/20 09:41:36,5c:70:a3:5a:ad:46,-34
2016/08/20 09:41:36,5c:70:a3:5a:ad:46,-35
2016/08/20 09:41:36,5c:70:a3:5a:ad:46,-36
2016/08/20 09:41:36,6a:bc:06:70:82:36,-39
2016/08/20 09:41:36,6a:bc:06:70:82:36,-39
2016/08/20 09:41:36,6e:0a:66:8a:5e:80,-38
2016/08/20 09:41:36,86:d0:a1:6d:ad:5d,-32
2016/08/20 09:41:36,a8:88:08:26:94:f5,-36
2016/08/20 09:41:36,a8:88:08:26:94:f5,-40
2016/08/20 09:41:36,c6:49:03:7b:0a:d8,-34
2016/08/20 09:41:36,c6:49:03:7b:0a:d8,-36
2016/08/20 09:41:37,00:ee:bd:cb:33:b0,-40
2016/08/20 09:41:37,00:ee:bd:cb:33:b0,-43
2016/08/20 09:41:37,86:d0:a1:6d:ad:5d,-34
2016/08/20 09:41:37,86:d0:a1:6d:ad:5d,-37
2016/08/20 09:41:37,86:d0:a1:6d:ad:5d,-38
2016/08/20 09:41:37,e4:8d:8c:3c:ca:48,-41
2016/08/20 09:41:37,e4:8d:8c:3c:ca:48,-44
2016/08/20 09:41:37,e4:8d:8c:3c:ca:48,-45
2016/08/20 09:41:37,f0:5a:09:a5:4b:91,-37
2016/08/20 09:41:37,fc:e9:98:70:b9:26,-44
2016/08/20 09:41:37,fc:e9:98:70:b9:26,-45
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-32
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-33
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-33
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-33
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-33
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-33
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-34
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-34
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-34
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-34
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-35
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-35
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-35
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-36
2016/08/20 09:41:38,a0:39:f7:40:8d:98,-37
2016/08/20 09:41:38,e8:50:8b:e1:90:23,-40
2016/08/20 09:41:38,e8:50:8b:e1:90:23,-49
2016/08/20 09:41:39,06:87:2d:ee:7c:0d,-42
2016/08/20 09:41:39,0a:73:e9:82:16:d0,-39
2016/08/20 09:41:39,84:29:99:bf:e3:23,-46
2016/08/20 09:41:39,e8:50:8b:22:46:3c,-49
2016/08/20 09:41:40,1e:bd:d4:d4:f7:b4,-44
2016/08/20 09:41:40,2e:fd:df:ac:2f:88,-45
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-25
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-25
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-27
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-28
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-28
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-30
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-31
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-31
2016/08/20 09:41:40,5c:70:a3:5a:ad:46,-36
2016/08/20 09:41:40,8a:ec:f7:c4:2f:7a,-41
2016/08/20 09:41:40,ac:5f:3e:21:35:8b,-28
2016/08/20 09:41:40,ac:5f:3e:21:35:8b,-28
2016/08/20 09:41:40,ac:5f:3e:21:35:8b,-29
2016/08/20 09:41:40,ac:5f:3e:21:35:8b,-30
2016/08/20 09:41:40,ac:5f:3e:21:35:8b,-38
2016/08/20 09:41:40,e4:8d:8c:3c:ca:48,-38
2016/08/20 09:41:40,e4:8d:8c:3c:ca:48,-38
2016/08/20 09:41:40,e4:8d:8c:3c:ca:48,-39
2016/08/20 09:41:41,2a:3f:2c:b9:ea:7a,-33
2016/08/20 09:41:41,2a:3f:2c:b9:ea:7a,-34
2016/08/20 09:41:41,2a:3f:2c:b9:ea:7a,-37
2016/08/20 09:41:41,3c:d0:f8:4d:5b:e7,-36
2016/08/20 09:41:41,3c:d0:f8:4d:5b:e7,-37
2016/08/20 09:41:41,3c:d0:f8:4d:5b:e7,-38
2016/08/20 09:41:41,e8:3a:12:96:b6:ae,-42
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-31
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-31
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-33
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-34
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-34
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-35
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-37
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-38
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-38
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-38
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-39
2016/08/20 09:41:42,10:a5:d0:fc:35:87,-39
2016/08/20 09:41:42,32:24:15:f3:36:e4,-34
2016/08/20 09:41:42,32:24:15:f3:36:e4,-35
2016/08/20 09:41:42,3c:d0:f8:4d:5b:e7,-37
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-32
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-32
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-33
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-33
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-33
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-34
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-37
2016/08/20 09:41:42,cc:c3:ea:65:23:29,-38
2016/08/20 09:41:43,3c:d0:f8:4d:5b:e7,-36
2016/08/20 09:41:43,e4:8d:8c:3c:ca:48,-36
2016/08/20 09:41:43,e4:8d:8c:3c:ca:48,-38
2016/08/20 09:41:43,e4:8d:8c:3c:ca:48,-39
2016/08/20 09:41:43,e4:8d:8c:3c:ca:48,-39
2016/08/20 09:41:43,e4:8d:8c:3c:ca:48,-40
2016/08/20 09:41:44,1e:bd:d4:d4:f7:b4,-32
2016/08/20 09:41:44,1e:bd:d4:d4:f7:b4,-34
2016/08/20 09:41:44,1e:bd:d4:d4:f7:b4,-38
2016/08/20 09:41:44,66:d5:24:00:1d:9b,-37
2016/08/20 09:41:44,66:d5:24:00:1d:9b,-40
2016/08/20 09:41:44,6e:0a:66:8a:5e:80,-35
2016/08/20 09:41:44,a0:91:69:c7:8a:ee,-34
2016/08/20 09:41:44,a0:91:69:c7:8a:ee,-35
2016/08/20 09:41:44,a0:91:69:c7:8a:ee,-36
2016/08/20 09:41:44,a0:91:69:c7:8a:ee,-37
2016/08/20 09:41:44,da:a1:19:84:97:45,-44
2016/08/20 09:41:45,3e:bf:5d:b4:8a:9d,-35
2016/08/20 09:41:45,6a:bc:06:70:82:36,-42
2016/08/20 09:41:45,c6:49:03:7b:0a:d8,-39
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-29
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-30
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-30
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-32
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-32
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-33
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-33
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-33
2016/08/20 09:41:46,5c:70:a3:5a:ad:46,-34
2016/08/20 09:41:46,84:38:38:d2:3c:5d,-39
2016/08/20 09:41:46,84:38:38:d2:3c:5d,-43
2016/08/20 09:41:46,ac:5f:3e:3f:89:52,-45
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-39
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-40
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-40
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-41
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-41
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-41
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-42
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-42
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-42
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-42
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-42
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-43
2016/08/20 09:41:46,c0:ee:fb:43:30:38,-45
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-35
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-35
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-36
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-36
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-37
2016/08/20 09:41:46,e4:8d:8c:3c:ca:48,-37
2016/08/20 09:41:46,f4:1b:a1:14:0f:40,-44
2016/08/20 09:41:47,5c:51:88:25:38:17,-29
2016/08/20 09:41:47,5c:51:88:25:38:17,-30
2016/08/20 09:41:47,5c:51:88:25:38:17,-34
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-22
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-22
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-22
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-22
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-25
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-27
2016/08/20 09:41:47,64:fb:81:03:e9:ba,-32
2016/08/20 09:41:48,38:d4:0b:25:49:a4,-37
2016/08/20 09:41:48,38:d4:0b:25:49:a4,-37
2016/08/20 09:41:48,38:d4:0b:25:49:a4,-38
2016/08/20 09:41:48,86:79:9d:9f:49:32,-39
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-34
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-36
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-36
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-37
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-38
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-38
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-40
2016/08/20 09:41:48,c4:9a:02:6a:0b:c0,-46
