time,mac,strength
2016/08/20 09:44:47,e8:50:8b:38:7a:2b,-40
2016/08/20 09:44:47,e8:50:8b:38:7a:2b,-41
2016/08/20 09:44:48,1a:a2:23:c9:31:a9,-39
2016/08/20 09:44:48,1a:a2:23:c9:31:a9,-40
2016/08/20 09:44:48,1a:a2:23:c9:31:a9,-42
2016/08/20 09:44:48,24:77:03:e1:42:d4,-43
2016/08/20 09:44:48,24:77:03:e1:42:d4,-44
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-10
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-11
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-12
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-12
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-13
2016/08/20 09:44:48,30:95:e3:01:2b:d4,-13
2016/08/20 09:44:48,bc:0f:2b:73:e1:87,-40
2016/08/20 09:44:48,bc:0f:2b:73:e1:87,-41
2016/08/20 09:44:48,bc:0f:2b:73:e1:87,-41
2016/08/20 09:44:48,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:48,d8:49:2f:2f:de:43,-39
2016/08/20 09:44:48,d8:49:2f:2f:de:43,-39
2016/08/20 09:44:48,d8:49:2f:2f:de:43,-40
2016/08/20 09:44:48,e4:90:7e:e6:f1:fe,-28
2016/08/20 09:44:48,e4:90:7e:e6:f1:fe,-30
2016/08/20 09:44:49,04:f1:3e:ca:ad:63,-46
2016/08/20 09:44:49,22:28:7a:e8:b9:df,-45
2016/08/20 09:44:49,3e:b8:53:0a:44:fd,-42
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-27
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-28
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-29
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-31
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-31
2016/08/20 09:44:49,ac:ee:9e:72:c9:b4,-36
2016/08/20 09:44:49,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:49,e4:90:7e:e6:f1:fe,-29
2016/08/20 09:44:50,7a:1a:0e:e4:01:9b,-40
2016/08/20 09:44:50,82:c6:63:4d:6f:67,-41
2016/08/20 09:44:50,82:c6:63:4d:6f:67,-43
2016/08/20 09:44:50,82:c6:63:4d:6f:67,-44
2016/08/20 09:44:50,d8:49:2f:2f:de:43,-41
2016/08/20 09:44:50,d8:49:2f:2f:de:43,-41
2016/08/20 09:44:50,d8:49:2f:2f:de:43,-41
2016/08/20 09:44:51,12:5b:5a:8b:a2:35,-41
2016/08/20 09:44:51,12:5b:5a:8b:a2:35,-42
2016/08/20 09:44:51,14:5a:05:3d:80:c6,-39
2016/08/20 09:44:51,14:5a:05:3d:80:c6,-39
2016/08/20 09:44:51,14:5a:05:3d:80:c6,-40
2016/08/20 09:44:51,14:5a:05:3d:80:c6,-42
2016/08/20 09:44:51,22:76:88:b9:d1:31,-44
2016/08/20 09:44:51,22:76:88:b9:d1:31,-46
2016/08/20 09:44:51,d2:59:8d:09:15:21,-39
2016/08/20 09:44:51,d2:59:8d:09:15:21,-41
2016/08/20 09:44:51,d2:59:8d:09:15:21,-41
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:51,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:51,dc:9b:9c:4e:98:3b,-39
2016/08/20 09:44:51,dc:9b:9c:4e:98:3b,-40
2016/08/20 09:44:51,dc:9b:9c:4e:98:3b,-43
2016/08/20 09:44:51,dc:9b:9c:4e:98:3b,-43
2016/08/20 09:44:52,14:5a:05:3d:80:c6,-39
2016/08/20 09:44:52,14:5a:05:3d:80:c6,-40
2016/08/20 09:44:52,14:5a:05:3d:80:c6,-41
2016/08/20 09:44:52,d8:49:2f:2f:de:43,-35
2016/08/20 09:44:52,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:52,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:52,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:52,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:53,22:ab:df:ef:d9:e2,-37
2016/08/20 09:44:53,22:ab:df:ef:d9:e2,-37
2016/08/20 09:44:53,22:ab:df:ef:d9:e2,-39
2016/08/20 09:44:53,5c:ca:1a:45:d4:60,-45
2016/08/20 09:44:53,5c:ca:1a:45:d4:60,-45
2016/08/20 09:44:53,5c:ca:1a:45:d4:60,-46
2016/08/20 09:44:53,5c:ca:1a:45:d4:60,-49
2016/08/20 09:44:53,88:c9:d0:b7:ef:21,-30
2016/08/20 09:44:53,88:c9:d0:b7:ef:21,-31
2016/08/20 09:44:53,88:c9:d0:b7:ef:21,-33
2016/08/20 09:44:53,88:c9:d0:b7:ef:21,-34
2016/08/20 09:44:53,88:c9:d0:b7:ef:21,-34
2016/08/20 09:44:53,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:53,d8:49:2f:2f:de:43,-39
2016/08/20 09:44:53,d8:49:2f:2f:de:43,-40
2016/08/20 09:44:53,d8:49:2f:2f:de:43,-42
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-34
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-34
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-35
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-35
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-35
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-36
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-37
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-38
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-39
2016/08/20 09:44:53,f0:34:04:b8:45:f2,-40
2016/08/20 09:44:54,3e:b8:53:0a:44:fd,-42
2016/08/20 09:44:54,84:38:38:d2:3c:5d,-45
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-35
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:54,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:55,42:ec:c1:57:ed:ea,-44
2016/08/20 09:44:55,84:38:38:d2:3c:5d,-41
2016/08/20 09:44:55,d2:59:8d:09:15:21,-48
2016/08/20 09:44:55,d8:49:2f:2f:de:43,-39
2016/08/20 09:44:55,f6:81:bf:29:5d:f0,-37
2016/08/20 09:44:56,24:77:03:e1:42:d4,-43
2016/08/20 09:44:56,24:77:03:e1:42:d4,-45
2016/08/20 09:44:56,24:77:03:e1:42:d4,-47
2016/08/20 09:44:56,3a:41:06:2b:c8:d7,-47
2016/08/20 09:44:56,a0:cb:fd:3c:8e:26,-43
2016/08/20 09:44:56,a0:cb:fd:3c:8e:26,-46
2016/08/20 09:44:56,a0:cb:fd:3c:8e:26,-47
2016/08/20 09:44:56,b2:81:a2:3e:f3:63,-46
2016/08/20 09:44:56,b2:81:a2:3e:f3:63,-49
2016/08/20 09:44:56,d8:49:2f:2f:de:43,-40
2016/08/20 09:44:56,d8:49:2f:2f:de:43,-41
2016/08/20 09:44:56,d8:49:2f:2f:de:43,-41
2016/08/20 09:44:57,d8:49:2f:2f:de:43,-35
2016/08/20 09:44:57,d8:49:2f:2f:de:43,-35
2016/08/20 09:44:57,d8:49:2f:2f:de:43,-36
2016/08/20 09:44:57,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-42
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-6
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-6
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-7
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-7
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-8
2016/08/20 09:44:58,30:95:e3:01:2b:d4,-9
2016/08/20 09:44:58,58:48:22:43:24:68,-45
2016/08/20 09:44:58,58:48:22:43:24:68,-46
2016/08/20 09:44:58,58:48:22:43:24:68,-46
2016/08/20 09:44:58,ec:1f:72:34:06:f4,-43
2016/08/20 09:44:58,ec:1f:72:34:06:f4,-47
2016/08/20 09:44:59,22:76:88:b9:d1:31,-34
2016/08/20 09:44:59,22:76:88:b9:d1:31,-35
2016/08/20 09:44:59,22:76:88:b9:d1:31,-35
2016/08/20 09:44:59,22:76:88:b9:d1:31,-36
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-42
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-42
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-42
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-42
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-43
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-43
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-43
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-43
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-43
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-44
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-44
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-44
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-44
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-45
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-46
2016/08/20 09:44:59,5c:59:48:7d:29:e8,-46
2016/08/20 09:44:59,bc:0f:2b:73:e1:87,-44
2016/08/20 09:44:59,bc:0f:2b:73:e1:87,-45
2016/08/20 09:44:59,d8:49:2f:2f:de:43,-37
2016/08/20 09:44:59,d8:49:2f:2f:de:43,-38
2016/08/20 09:44:59,d8:49:2f:2f:de:43,-39
2016/08/20 09:44:59,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:00,ac:ee:9e:72:c9:b4,-33
2016/08/20 09:45:00,ac:ee:9e:72:c9:b4,-34
2016/08/20 09:45:00,ba:60:f6:5e:a2:53,-45
2016/08/20 09:45:00,ba:60:f6:5e:a2:53,-47
2016/08/20 09:45:00,ce:f2:f4:9e:b7:78,-40
2016/08/20 09:45:00,ce:f2:f4:9e:b7:78,-44
2016/08/20 09:45:00,ce:f2:f4:9e:b7:78,-47
2016/08/20 09:45:00,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:00,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:00,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:01,88:07:4b:e0:a3:78,-38
2016/08/20 09:45:01,88:07:4b:e0:a3:78,-39
2016/08/20 09:45:01,88:07:4b:e0:a3:78,-40
2016/08/20 09:45:01,88:07:4b:e0:a3:78,-41
2016/08/20 09:45:01,ac:ee:9e:72:c9:b4,-40
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-2
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-255
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-256
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-3
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-5
2016/08/20 09:45:01,d4:8f:33:7d:17:10,-5
2016/08/20 09:45:01,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:01,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:02,c2:8d:37:bd:95:fb,-43
2016/08/20 09:45:02,d8:49:2f:2f:de:43,-42
2016/08/20 09:45:02,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-10
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-16
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-2
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-3
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-4
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-4
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-4
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-4
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-6
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-8
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-8
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-8
2016/08/20 09:45:03,08:21:ef:26:9a:ed,-9
2016/08/20 09:45:03,3e:3e:81:a7:1d:ed,-42
2016/08/20 09:45:03,42:ec:c1:57:ed:ea,-44
2016/08/20 09:45:03,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:03,d8:49:2f:2f:de:43,-42
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-32
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-32
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-33
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-35
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-37
2016/08/20 09:45:04,a0:0b:ba:24:20:cf,-43
2016/08/20 09:45:04,ac:cf:85:63:9a:14,-34
2016/08/20 09:45:04,ac:cf:85:63:9a:14,-36
2016/08/20 09:45:04,ac:cf:85:63:9a:14,-36
2016/08/20 09:45:04,ac:cf:85:63:9a:14,-37
2016/08/20 09:45:04,d8:49:2f:2f:de:43,-44
2016/08/20 09:45:05,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:05,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:06,0e:a0:2a:fc:95:12,-44
2016/08/20 09:45:06,58:48:22:43:24:68,-42
2016/08/20 09:45:06,58:48:22:43:24:68,-47
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-25
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-25
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-25
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-25
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-26
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-26
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-27
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-27
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-27
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-27
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-28
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-28
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-30
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-30
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-31
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-34
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-34
2016/08/20 09:45:06,b2:81:a2:3e:f3:63,-35
2016/08/20 09:45:06,d8:49:2f:2f:de:43,-42
2016/08/20 09:45:07,3a:e5:0c:71:01:60,-39
2016/08/20 09:45:07,c2:8d:37:bd:95:fb,-32
2016/08/20 09:45:07,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:07,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:07,f4:09:d8:96:2d:a6,-48
2016/08/20 09:45:08,22:76:88:b9:d1:31,-32
2016/08/20 09:45:08,22:76:88:b9:d1:31,-32
2016/08/20 09:45:08,22:76:88:b9:d1:31,-34
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-10
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-10
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-13
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-13
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-13
2016/08/20 09:45:08,30:95:e3:01:2b:d4,-9
2016/08/20 09:45:08,84:11:9e:4c:76:bf,-38
2016/08/20 09:45:08,84:11:9e:4c:76:bf,-42
2016/08/20 09:45:08,84:11:9e:4c:76:bf,-42
2016/08/20 09:45:08,84:11:9e:4c:76:bf,-43
2016/08/20 09:45:08,88:c9:d0:b7:ef:21,-36
2016/08/20 09:45:08,88:c9:d0:b7:ef:21,-36
2016/08/20 09:45:08,ba:60:f6:5e:a2:53,-40
2016/08/20 09:45:08,ba:60:f6:5e:a2:53,-42
2016/08/20 09:45:08,c2:8d:37:bd:95:fb,-41
2016/08/20 09:45:08,d0:22:be:00:49:48,-33
2016/08/20 09:45:08,d0:22:be:00:49:48,-36
2016/08/20 09:45:08,d0:22:be:00:49:48,-37
2016/08/20 09:45:08,d0:22:be:00:49:48,-39
2016/08/20 09:45:08,d0:22:be:00:49:48,-42
2016/08/20 09:45:08,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:08,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-30
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-30
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-30
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-30
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-30
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-31
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-31
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-32
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-33
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-33
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-34
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-34
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-35
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-35
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-36
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-36
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-37
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-37
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-37
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-38
2016/08/20 09:45:08,f0:34:04:b8:45:f2,-38
2016/08/20 09:45:09,14:5a:05:3d:80:c6,-39
2016/08/20 09:45:09,14:5a:05:3d:80:c6,-42
2016/08/20 09:45:09,14:5a:05:3d:80:c6,-42
2016/08/20 09:45:09,14:5a:05:3d:80:c6,-43
2016/08/20 09:45:09,22:76:88:b9:d1:31,-28
2016/08/20 09:45:09,22:76:88:b9:d1:31,-30
2016/08/20 09:45:09,bc:0f:2b:73:e1:87,-41
2016/08/20 09:45:09,bc:0f:2b:73:e1:87,-44
2016/08/20 09:45:09,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:09,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:09,d8:49:2f:2f:de:43,-39
2016/08/20 09:45:09,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:09,dc:9b:9c:4e:98:3b,-37
2016/08/20 09:45:09,dc:9b:9c:4e:98:3b,-39
2016/08/20 09:45:09,dc:9b:9c:4e:98:3b,-41
2016/08/20 09:45:09,ec:1f:72:6b:9c:02,-31
2016/08/20 09:45:09,ec:1f:72:6b:9c:02,-34
2016/08/20 09:45:09,ec:1f:72:6b:9c:02,-35
2016/08/20 09:45:09,ec:1f:72:6b:9c:02,-41
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-35
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-36
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-38
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-38
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-39
2016/08/20 09:45:10,24:da:9b:03:6d:e8,-39
2016/08/20 09:45:10,42:ec:c1:57:ed:ea,-40
2016/08/20 09:45:10,42:ec:c1:57:ed:ea,-41
2016/08/20 09:45:10,d0:22:be:00:49:48,-32
2016/08/20 09:45:10,d0:22:be:00:49:48,-33
2016/08/20 09:45:10,d2:03:ba:55:18:f4,-40
2016/08/20 09:45:10,d2:03:ba:55:18:f4,-41
2016/08/20 09:45:10,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:10,d8:49:2f:2f:de:43,-46
2016/08/20 09:45:11,82:c6:63:4d:6f:67,-34
2016/08/20 09:45:11,82:c6:63:4d:6f:67,-35
2016/08/20 09:45:11,d0:22:be:00:49:48,-35
2016/08/20 09:45:11,d0:22:be:00:49:48,-36
2016/08/20 09:45:11,d0:22:be:00:49:48,-40
2016/08/20 09:45:11,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:11,d8:49:2f:2f:de:43,-45
2016/08/20 09:45:11,d8:49:2f:2f:de:43,-45
2016/08/20 09:45:11,dc:2b:61:55:46:c4,-43
2016/08/20 09:45:11,dc:2b:61:55:46:c4,-45
2016/08/20 09:45:11,dc:2b:61:55:46:c4,-45
2016/08/20 09:45:11,f4:42:8f:c8:3f:61,-37
2016/08/20 09:45:11,f4:42:8f:c8:3f:61,-42
2016/08/20 09:45:11,f4:42:8f:c8:3f:61,-45
2016/08/20 09:45:11,fa:4b:d0:64:44:40,-31
2016/08/20 09:45:11,fa:4b:d0:64:44:40,-32
2016/08/20 09:45:11,fa:4b:d0:64:44:40,-33
2016/08/20 09:45:12,1a:29:ee:28:c6:38,-42
2016/08/20 09:45:12,8a:89:a0:f4:3e:60,-32
2016/08/20 09:45:12,8a:89:a0:f4:3e:60,-36
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-28
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-29
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-29
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-29
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-29
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-29
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-30
2016/08/20 09:45:12,90:67:1c:81:d6:6b,-30
2016/08/20 09:45:12,d8:49:2f:2f:de:43,-46
2016/08/20 09:45:13,d8:49:2f:2f:de:43,-40
2016/08/20 09:45:13,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:13,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:13,f6:81:bf:29:5d:f0,-32
2016/08/20 09:45:14,84:38:38:d2:3c:5d,-30
2016/08/20 09:45:14,84:38:38:d2:3c:5d,-31
2016/08/20 09:45:14,84:38:38:d2:3c:5d,-31
2016/08/20 09:45:14,84:38:38:d2:3c:5d,-34
2016/08/20 09:45:14,84:38:38:d2:3c:5d,-35
2016/08/20 09:45:14,a8:9f:ba:f2:e6:6e,-46
2016/08/20 09:45:14,a8:9f:ba:f2:e6:6e,-46
2016/08/20 09:45:14,bc:b3:08:9b:65:e1,-35
2016/08/20 09:45:14,bc:b3:08:9b:65:e1,-35
2016/08/20 09:45:14,bc:b3:08:9b:65:e1,-39
2016/08/20 09:45:14,bc:b3:08:9b:65:e1,-39
2016/08/20 09:45:14,cc:3a:61:3c:02:14,-44
2016/08/20 09:45:14,cc:3a:61:3c:02:14,-48
2016/08/20 09:45:14,d8:49:2f:2f:de:43,-47
2016/08/20 09:45:14,d8:49:2f:2f:de:43,-49
2016/08/20 09:45:15,58:f1:02:60:1d:a1,-38
2016/08/20 09:45:15,58:f1:02:60:1d:a1,-38
2016/08/20 09:45:15,d8:49:2f:2f:de:43,-38
2016/08/20 09:45:15,d8:49:2f:2f:de:43,-38
2016/08/20 09:45:15,ec:1f:72:10:29:f5,-46
2016/08/20 09:45:15,ec:1f:72:10:29:f5,-46
2016/08/20 09:45:16,b8:c7:5d:3b:61:05,-48
2016/08/20 09:45:16,ba:60:f6:5e:a2:53,-44
2016/08/20 09:45:16,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:16,d8:49:2f:2f:de:43,-44
2016/08/20 09:45:17,42:ec:c1:57:ed:ea,-43
2016/08/20 09:45:17,ac:5f:3e:3d:2a:fe,-49
2016/08/20 09:45:17,d8:49:2f:2f:de:43,-38
2016/08/20 09:45:17,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:17,ea:7d:7a:40:db:fd,-39
2016/08/20 09:45:18,00:34:da:0b:16:b4,-44
2016/08/20 09:45:18,00:34:da:0b:16:b4,-44
2016/08/20 09:45:18,00:34:da:0b:16:b4,-45
2016/08/20 09:45:18,00:34:da:0b:16:b4,-45
2016/08/20 09:45:18,00:34:da:0b:16:b4,-46
2016/08/20 09:45:18,00:34:da:0b:16:b4,-46
2016/08/20 09:45:18,00:34:da:0b:16:b4,-46
2016/08/20 09:45:18,00:34:da:0b:16:b4,-46
2016/08/20 09:45:18,00:34:da:0b:16:b4,-46
2016/08/20 09:45:18,00:34:da:0b:16:b4,-47
2016/08/20 09:45:18,00:34:da:0b:16:b4,-48
2016/08/20 09:45:18,00:34:da:0b:16:b4,-48
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-23
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-24
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-25
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-26
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-30
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-30
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-33
2016/08/20 09:45:18,30:95:e3:01:2b:d4,-33
2016/08/20 09:45:18,ac:5f:3e:3a:4b:e0,-47
2016/08/20 09:45:18,ac:5f:3e:3a:4b:e0,-51
2016/08/20 09:45:18,ce:f2:f4:9e:b7:78,-47
2016/08/20 09:45:18,d8:49:2f:2f:de:43,-41
2016/08/20 09:45:18,d8:49:2f:2f:de:43,-43
2016/08/20 09:45:18,d8:49:2f:2f:de:43,-45
2016/08/20 09:45:18,d8:49:2f:2f:de:43,-45
2016/08/20 09:45:19,00:ee:bd:cb:79:a0,-43
2016/08/20 09:45:19,00:ee:bd:cb:79:a0,-44
2016/08/20 09:45:19,00:ee:bd:cb:79:a0,-47
2016/08/20 09:45:19,a0:0b:ba:24:20:cf,-45
2016/08/20 09:45:19,ba:ca:6f:74:d1:a3,-44
2016/08/20 09:45:19,bc:0f:2b:73:e1:87,-45
2016/08/20 09:45:19,bc:0f:2b:73:e1:87,-45
2016/08/20 09:45:19,d8:49:2f:2f:de:43,-44
2016/08/20 09:45:19,d8:49:2f:2f:de:43,-44
2016/08/20 09:45:19,da:a1:19:97:a9:4f,-28
2016/08/20 09:45:19,da:a1:19:97:a9:4f,-29
2016/08/20 09:45:19,da:a1:19:97:a9:4f,-29
2016/08/20 09:45:19,da:a1:19:97:a9:4f,-30
2016/08/20 09:45:19,da:a1:19:97:a9:4f,-34
2016/08/20 09:45:20,a0:0b:ba:24:20:cf,-42
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-27
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-27
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-27
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-27
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-30
2016/08/20 09:45:20,ac:ee:9e:72:c9:b4,-31
2016/08/20 09:45:20,ba:60:f6:5e:a2:53,-31
2016/08/20 09:45:20,ba:60:f6:5e:a2:53,-32
2016/08/20 09:45:20,ba:60:f6:5e:a2:53,-32
2016/08/20 09:45:20,ba:60:f6:5e:a2:53,-33
2016/08/20 09:45:20,ba:60:f6:5e:a2:53,-38
